ms_uri_1,ms_uri_2
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035265,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035265
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035265,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212023
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212023,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035265
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212023,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212023
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046727,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046727
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128235,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128235
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10281671,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10281671
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234518,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234518
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234518,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008533
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008533,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234518
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008533,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008533
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035284,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035284
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035284,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163911
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163911,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035284
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163911,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163911
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308796,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308796
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070220,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070220
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017311,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017311
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045082,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045082
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10117533,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10117533
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094803,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094803
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008828,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008828
https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__104,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__104
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182345,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182345
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231032,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231032
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001968,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001968
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001968,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__nm075
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__nm075,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001968
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__nm075,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__nm075
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073401,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073401
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073401,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bc074
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bc074,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073401
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bc074,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bc074
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104026,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104026
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10044898,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10044898
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094338,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094338
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046800,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046800
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100570,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100570
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207575,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207575
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207575,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10049350
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10049350,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207575
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10049350,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10049350
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299941,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299941
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299941,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10087494
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10087494,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299941
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10087494,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10087494
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096797,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096797
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10127794,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10127794
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006806,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006806
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008700,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008700
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284788,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284788
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284788,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107637
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107637,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284788
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107637,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107637
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10186507,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10186507
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10186507,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109624
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109624,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10186507
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109624,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109624
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174676,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174676
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ch044,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ch044
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046191,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046191
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141747,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141747
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047296,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047296
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014865,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014865
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10297208,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10297208
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260514,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260514
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008623,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008623
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008623,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187803
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187803,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008623
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187803,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187803
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10076554,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10076554
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10076554,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008570
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10076554,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163275
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008570,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10076554
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008570,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008570
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008570,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163275
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163275,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10076554
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163275,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008570
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163275,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163275
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237594,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237594
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042447,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042447
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042447,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271355
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271355,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042447
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271355,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271355
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068783,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068783
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094261,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094261
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10131606,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10131606
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198658,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198658
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271939,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271939
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032786,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032786
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032786,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298015
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032786,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274003
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298015,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032786
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298015,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298015
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298015,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274003
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274003,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032786
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274003,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298015
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274003,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274003
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008819,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008819
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008819,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271152
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271152,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008819
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271152,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271152
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101884,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101884
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042444,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042444
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161403,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161403
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000039,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000039
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000039,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046757
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046757,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000039
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046757,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046757
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149608,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149608
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149608,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045483
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045483,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149608
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045483,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045483
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174262,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174262
https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__823,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__823
https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__823,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1825
https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__823,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024776
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1825,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__823
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1825,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1825
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1825,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024776
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024776,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__823
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024776,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1825
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024776,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024776
https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__785,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__785
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136554,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136554
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10043996,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10043996
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013099,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013099
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137888,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137888
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017404,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017404
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009656,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009656
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009656,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209758
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209758,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009656
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209758,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209758
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001560,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001560
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197896,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197896
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039527,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039527
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187738,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187738
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10016458,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10016458
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261368,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261368
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261368,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035351
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035351,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261368
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035351,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035351
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__co00045,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__co00045
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304051,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304051
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10004127,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10004127
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10004127,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056630
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056630,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10004127
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056630,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056630
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035279,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035279
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017417,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017417
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085668,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085668
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008106,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008106
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008106,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008727
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008727,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008106
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008727,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008727
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bh028,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bh028
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1559,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1559
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068975,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068975
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10259188,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10259188
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10259188,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027315
